"","Q1","Q1","Q1","Q1","Q1","Q1","Q1","Q1","Q1","Q1","Q1","Q1"
"nahA",0.865538839613296,0.72189776409738,2.51837802485284,1.93233423336897,1.86802765579744,0,2.73977389516958,2.38093324223303,1.75305459471545,3.20709318832559,1.28283727533024,1.83560655304241
"nahD",1.3576637874837,0.783935853199498,1.68295454545455,1.57379565491184,1.35237418831169,1.05131562342251,0,0.646386173184358,0.951853861974406,0,1.0448108277592,0.398670798238897
"nahF",1.21525150208331,1.52036044256872,1.22396694214876,0,3.93417945690673,3.05837272268368,0,0,0,0,0,2.31953918975359
"napA",1.03587858664666,0.92568071226509,0.993626299899363,0.619452164294943,0.958139646331528,0.620702951098163,0,0.610608340720279,0.449584111928871,0.822483308445125,0.411241654222562,0.753208297779762
"narG",1.34932854574039,1.33477653878099,1.54863422962014,1.7732908787739,1.32062831534662,1.69789941059786,2.08591549295775,1.94219319642248,1.21551291294384,1.04644589947713,1.2034127843987,0.898413066453853
"narH",1.06554660689914,0.848317058534723,1.56100131752306,1.45975249151243,2.50875211744777,1.2189166648377,0.919875776397515,1.19909319083475,0,0,1.29213319761524,0.924454024901791
"narI",1.16664144199998,1.03384510094673,1.46876033057851,1.22088390199221,0.944203069657615,0.611674544536735,1.38483116883117,2.1060436769934,3.32283529998338,2.43155974460322,0.567363940407419,1.94841291939301
"narJ",0.966344567921672,0.805974210518359,0.973274917853231,1.61803890625474,1.04279455484275,1.62130602166364,3.05886402753873,2.49209127010837,0.733959604414,0,1.34272877463029,1.53704404140298
"nasA",1.44162187992236,0.874455679385932,1.40796197266785,0.877759668098978,0.565699006875477,1.97894705585414,1.6593837535014,1.08153503487056,1.5926443703624,0,0.582726736179422,1.00058553283488
"nbaC",0.742653695717581,1.06183903925435,0,0,1.37384044526902,1.60200475950097,2.01496598639456,0.656646271171411,0.966962653434317,1.76899187768753,1.76899187768753,0.404998906147451
"nifH",1.10755196665549,0.648001936362762,0.643768268005696,0.498217255965496,0.927597134934316,0.721100246238691,0.837215875633023,0.886716069397173,0.753322100161113,0.183753484409422,0.771764634519572,0.757244451065474
"nirA",1.06093385102512,1.72548843878831,0.641125541125541,0.532925512774379,2.06076066790353,0.801002379750487,3.02244897959184,2.95490822027135,1.45044398015148,0.884495938843765,1.59209268991878,0.809997812294903
"nirB",1.41208801298413,0.706646402884055,1.51702944942382,2.3643878383652,0,0.473832393655218,1.78792756539235,0.582657958926745,0.858009115019183,1.5696688492157,0,2.15619135948925
"nirK",1.30604615453781,0.80736382122615,1.17613375130617,1.23491705029098,1.39278996865204,1.08273425124893,1.75093596059113,1.04610543890066,0.420128601147324,1.02479529466036,0.922315765194326,1.40772033585045
"nirS",1.25161520533098,1.12999762623351,0.727764127764128,1.23149003627593,0.334177405605977,0.844299805682945,0.245063430777717,0.638899074653265,0.117603565958228,0.430295321599669,0.602413450239537,0.886619226971447
"nitA",1.06488987555436,1.13382812666142,1.36918335901387,0.910489689621312,1.7603786044464,0.912328134224283,0.860629539951574,1.68279518984945,1.03251944349766,3.02227764865937,1.66225270676266,2.162282295533
"norB",1.38568311518036,1.63160632861034,0.985144124168514,0.818885544019168,3.16653468482737,0.410269511579518,1.54808362369338,1.51348957623654,0.742910331297097,0,1.90274492209805,0.311157696186457
"norM",0.755915368855395,0.895926689370855,1.28225108225108,0.399694134580784,1.03038033395176,0.200250594937622,0.755612244897959,1.47745411013567,0,0,1.06139512661252,0.607498359221177
"nosZ",0.999014580004433,1.42838134106101,1.24574571336137,0.597407603288005,1.23205620002773,0.838059429347484,0.451753940010168,0.883317759796417,0.216792338670327,1.18982015972578,0.793213439817184,0.635603265519666
"nplT",0.554679108834708,0.902122586254471,0.55865711052433,0.696562392215475,1.07741014172549,0.837562654344907,0.526733847065797,0.3433088388697,0.7583234087099,0.462433561387197,1.38730068416159,0.84696866679799
"nqo",0.835485407682279,1.045247804266,3.36590909090909,0,0,2.10263124684503,0,5.17108938547486,0,0,1.39308110367893,1.59468319295559
"nreB",0.742653695717581,0.929109159347553,0,0.932619647355164,2.40422077922078,0.934502776375568,0,3.44739292364991,0,0,1.23829431438127,0.70874808575804
"nrfA",0.917395741768776,0.983762639309174,0.791978609625668,0.768039709586605,0,0.659649018618048,0.41484593837535,1.08153503487056,0.796322185181202,0,0.801249262246705,0.8338212773624
"ntaA",1.03405368843188,1.46240948399548,1.26787607011822,1.1291807389502,1.74656397414245,1.28232219538531,1.42312620115311,0.927549665556029,1.63906673990212,1.99904014877694,0.899568066949623,1.54462587299734
"nthA",1.26219254722816,1.36375679183203,1.84908310573547,2.59372331109934,0.742935176411571,1.01070686543624,1.63445738810546,1.06528880044117,1.04581368525943,0.956622217118578,1.14794666054229,1.20456756206087
"obgE",0.899995580403509,0.960604385088148,0.786012669063517,1.04326943602442,0.651992075720889,0.696917324754661,0.956255044390638,0.701164662437269,0.688346295665107,0.734581372938042,0.608653137577235,0.672710047499156
"opuE",0.911438626562486,0,0,3.05220975498054,3.93417945690673,0,0,0,0,0,2.02629978716935,2.31953918975359
"oxdB",1.98040985524688,0.619406106231702,0.997306397306397,4.97397145256087,0,1.24600370183409,0,6.12869853093317,2.25624619134674,0,0,0.944997447677386
"oxyR",1.02596853674754,1.09479679724475,0.911758670223681,1.51577008148018,0.976884289525373,0.835356883622404,0.573105449854885,0.653681728186438,0.68756938111018,0.75471662501793,1.0566032750251,0.979128281002078
"p450",1.37609361265316,1.96752527861835,0.791978609625668,1.9749592532227,2.54564553093965,0,0,0,1.79172491665771,3.27783789100925,1.3111351564037,2.25131744887848
"pbrA",0.978129257774375,2.44740949291551,2.62705099778271,2.4566566320575,2.11102312321824,1.64107804631807,0,3.02697915247309,1.48582066259419,0,0.543641406313729,0.622315392372913
"pcaG",1.21317059197701,1.66094171636789,1.75211706102117,1.60972706255823,2.6676970289984,1.03691403954001,2.17367906066536,1.41673681793832,1.46037852796073,3.05332844641957,1.52666422320979,1.13593871279028
"pcc",1.12170579006442,1.13658013667759,1.00837221031396,1.16415767353627,1.32048741826828,1.81975297923897,0.528194967307311,1.09016031427487,1.68983764677842,0.463716317452071,1.36023453119274,1.27397714166771
"pchCF",0.990204927623441,1.2388122124634,0.997306397306397,1.24349286314022,0,0,4.7015873015873,0,2.25624619134674,0,1.65105908584169,0.944997447677386
"pcpB",0.932634873691846,0.777858831081673,1.25243128964059,0,0,2.34712325229212,2.95215946843854,0.962063141483695,2.83342544959823,5.18355759508439,2.5917787975422,1.78011147120624
"pelA",1.38287239892239,1.44172110933241,0.928526645768025,1.15773473464779,0,0.580036206026215,0,0.71325370834136,0,0,1.53719294199054,0
"perR",0.24755123190586,1.2388122124634,0,0,0,0,0,0,0,0,0.825529542920847,0
"pflB",0.906289255790946,1.06296386874508,0.912788906009245,0.42679204200999,0.366745542593,0.427653812917633,0.537893462469734,0.525873496827952,0.258129860874415,0.472230882603027,0.283338529561816,0.756798803436551
"PhaB",1.51906437760414,1.03660939266049,0.333809166040571,0.416210421133709,0,1.80722024522217,1.04911452184179,0.683780414608246,0.755189840905314,1.38156803670638,0.552627214682551,0.632601597205523
"pheA",0.977574762730285,1.19456891916114,0.915893630179344,0.799388269161569,0.883183143387225,1.37314693671512,0.863556851311953,0.984969406757116,1.03603141439391,0.379069688075899,1.36465087707324,1.12821123855361
"phnM",1.5073445930885,0.992520170222906,0.87893175074184,1.79328644357907,1.54098423831362,1.09811008737307,0.753370072064434,1.10480247998276,1.26537249306983,0.330701745680458,0.925964887905283,0.984255501883569
"phoA",0.750231794653475,0.853263513686528,0.412152133580705,1.02778491749345,0.883183143387225,0,0.647667638483965,0.8442594915061,0.310809424318173,2.2744181284554,1.47837178349601,0.390534659499328
"phoB",0.908488986994322,0.811842954769707,0.784289496910856,0.521542637744247,1.00837221031396,0.718569125135388,1.47894590846047,0.883603623149102,0.709731811646936,0.2164009481443,0.779043413319479,0.644066221620898
"php",1.33677665229165,0.477827567664456,0.769350649350649,1.91853184598777,0,0,0,3.54588986432562,0,0,0.636837075967511,1.45799606213082
"phtA",1.36604913372869,1.09865462638178,0.589648307896483,2.20561142878155,1.26353208834961,1.47337664012498,0.926590198123045,0.905884271908005,0,0.81347801674682,1.62695603349364,1.67616335609931
"phtD",1.19967135462071,1.28645883601969,0.69044289044289,0.86087967448169,0,1.7252358948472,0,1.06073628419997,0,0,1.14304090558271,0.654229002238191
"phy",1.62033533611109,0.253393407094787,0.815977961432507,0.508701625830089,1.31139315230224,1.52918636134184,0,0.626798713390892,1.84601961110188,3.37716631194892,1.35086652477957,0.773179729917862
"Pilin",0.830541707045105,0.593750232009087,0.955997848305541,0.953589793272025,0.819426727119035,0.716636448628838,1.05159763313609,0.93018412614459,0.793023809266251,1.05511468207635,0.949603213868714,0.815269987404514
"pmoA",0.734877217228392,0.78804022939426,1.26882436934793,0.527345140912867,0.453151560481403,0.704546595801475,0.664622288706058,0.86636052531516,1.59472898341262,1.166978935019,0.700187361011399,0.133586026635023
"pnbA",1.51501353926387,1.11493099121706,1.43612121212121,0,0,1.34568399798082,0,1.10316573556797,0.812248628884826,2.97190635451505,0.891571906354515,1.36079632465544
"pobA",1.22266157221797,1.49563913455948,1.97028824833703,2.18369478405112,3.87020905923345,1.36756503859839,1.54808362369338,1.00899305082436,1.73345743969323,2.71820703156864,1.26849661473203,1.34835001680798
"ppk",0.921914932614928,0.730472028728421,0.74282131661442,1.00337010336142,1.39278996865204,0.386690804017476,1.16729064039409,1.42650741668272,1.8205572716384,1.02479529466036,0.922315765194326,1.11444526588161
"ppx",0.963353159526669,1.11824430768428,1.00027016074564,0.84808800026948,1.41466779876884,0.649847398727735,1.88622373169179,0.799098508305179,1.17673464065781,0.662386260293102,0.861102138381032,1.17527914369387
"proV",0.848747080820093,0.955655135328912,0.683867243867244,0.746095717884131,1.09907235621521,0.961202855700584,1.20897959183673,1.05063403387426,1.35374771480804,0.353798375537506,0.707596751075012,0.890997593524393
"proW",1.33677665229165,0,0,0,0,0,0,2.75791433891993,0,0,1.48595317725752,1.7009954058193
"proX",0.621756582461231,1.16678824662251,0,0.780797844297346,0,2.34712325229212,0,0,1.41671272479912,0,0.518355759508439,0.59337049040208
"pstA",0.760505948018484,0.643229418009845,1.1219696969697,0.591854776206162,1.10964035964036,1.24001329942143,1.01717032967033,0.861848230912477,0.976260371255801,0.893000707486493,1.21448096218163,1.34934731711627
"pstB",0.740013484508834,0.857857009494084,0.588051156563092,0.665006594660564,0.835188934985786,0.700521126424753,0.773648697671044,0.924440560531819,1.17567729422131,0.962209396141871,1.07541050157033,0.868207406220616
"pstC",0.908773601338619,0.88020867727663,0.866081871345029,1.17804587034336,0.885765550239234,1.13124020298095,0.742355889724311,1.14913097454997,0.890623496584239,1.46640116176729,0.912427389544094,0.895260739904893
"pstS",0.891184434861097,1.05625041273196,0.75585326953748,0.589022935171682,0,0.590212279816148,0.890827067669173,0,0.85499855672087,0,0.782080619609224,0.447630369952446
"pulA",1.37258316976374,0.59728445958057,0.601055194805195,1.49885300467794,1.54557050092764,1.20150356962573,0,0.923408818834797,0.543916492556803,1.49258689679885,1.29357531055901,0.569529711769853
"qcrA",0.290603620063401,2.18138672194643,0,0,0,0,0,1.79863978625213,0,4.84549949105715,0.969099898211429,0
"rhd",1.11398054357637,0.309703053115851,2.49326599326599,3.73047858942065,1.60281385281385,1.86900555275114,2.35079365079365,1.53217463273329,3.38436928702011,4.12764771460424,0,1.41749617151608
"rpoD",0.876932464460251,0.731400552332343,1.00186328032281,0.810867735167805,0.621456546064901,0.768585834355885,0.745747855277881,0.783089254197237,0.636226080066444,0.581965996314958,0.581965996314958,0.616222225998505
"rpoE",1.01436767381073,0.979426154123302,1.20392718113121,0.993698012169356,1.52610487749027,1.10163047693644,0.719449442245412,1.25043975064379,0.92068484382411,0.631623674212109,0.982525715441059,0.964040217403883
"rpoH",0.989561937410699,0.912216265541234,1.25893742621015,1.3952958879911,0.449620509360769,0.262146233372887,0.989165120593692,0.859609664078938,0.791151261900805,0.868414194501151,0.868414194501151,0.994088224180108
"rpoS",0.790841149256508,0.82981505071499,0.513879250520472,1.15331589978272,0.991052840289481,0.256809923278782,0.484514721919302,0.789479295492345,0.232513920482298,1.70147310372999,0.935810207051495,0.58431139894556
"scn",0.742653695717581,0,1.99461279461279,1.24349286314022,3.20562770562771,3.73801110550227,4.7015873015873,0,0,0,1.65105908584169,1.88999489535477
"silA",0.891184434861097,0.371643663739021,1.19676767676768,0.746095717884131,3.84675324675325,1.49520444220091,2.82095238095238,0.919304779639975,1.35374771480804,0,1.98127090301003,0
"silC",1.42157218620567,1.56007134965074,1.20569877883311,1.62860445881424,2.58364024035666,1.38083246061465,0.473667377398721,1.69796964896189,1.13654192474556,0.8316902111516,0.99802825338192,1.61848443464149
"silP",0.903227467764625,1.35599715148021,0.727764127764128,0.907413710940159,0,0,0,1.11807338064321,4.93934977024557,0,0.602413450239537,0.689592732088904
"SMRP",1.03840074268476,1.06888664349719,0.953177795655672,0.792314036691112,1.10636708424319,1.29011002756273,0.748925410872313,0.772866850139802,1.01830580317419,1.20541924408796,0.85475182762601,1.15406767946442
"SmtA",1.55957276100692,1.6723964868256,1.79515151515152,0,0,2.24280666330136,0,0,0,0,0,0
"sox",1.22699306248992,1.45425781463095,1.10570926657883,1.05426568831453,0.836250705815923,1.13765555384852,0.613250517598344,1.09916875826519,0.441439472220014,0.269194416169842,1.07677766467937,1.17097509820894
"srt",0.566430784869341,0.354321289581694,0.228197226502311,0.71132007001665,0,0.285102541945088,1.6136803874092,0.350582331218635,1.03251944349766,0.944461765206054,0.850015588685449,0.756798803436551
"sucC",0.947322037057072,0.658423813710865,0.212025769506084,0.264364624447133,0.681511401983843,0.529796849598747,0,0.977213742136981,0,0,0.351012561556896,0.803619876765022
"tauD",1.26548189750276,0.981139272271016,1.43612121212121,1.70109823677582,0.692415584415584,1.25597173144876,1.35405714285714,0.882532588454376,1.13714808043876,2.67471571906355,1.01044816053512,1.02059724349158
"TehB",0.989214722695818,0.735854454203262,0.646254545454545,1.47726952141058,1.03862337662338,0.807410398788491,0.507771428571429,0.330949720670391,0.487349177330896,1.33735785953177,0.891571906354515,1.53089586523737
"TerC",0.999951039115798,1.05347810193738,1.06012884753042,0.793093873341399,1.36302280396769,1.58939054879624,1.33273340832396,0.651475828091321,1.27913169903122,2.34008374371264,0.526518842335344,1.27239813821128
"TerD",0.562397944329819,0.649474363815765,0.958576051779935,1.1952018781639,0.560206783507754,1.19761520855898,1.23245492371706,1.33879336840773,1.38003407820237,1.80334123453583,1.00987109134007,1.486306665279
"TerZ",0.998242305282723,1.08597174469195,0.349704840613932,0,0.562025636700961,1.52918636134184,0,0,0.791151261900805,0,1.01314989358468,0.497044112090054
"Tet",0.710491527792804,0.92179333919521,0.742090193271296,1.45400543445923,0.340755700991921,1.19204291159718,0,1.6286895702283,0.719511580705063,0.43876570194612,1.05303768467069,1.20542981514753
"tfdB",0.514144866266018,2.57291767203938,3.10699300699301,1.29131951172253,3.32892107892108,2.5878538422708,14.6472527472527,1.59110442629996,0,0,0.857280679187034,0
"tfdF",1.33677665229165,2.50859473023839,1.68295454545455,0.839357682619647,2.1637987012987,0.841052498738011,0,0.517108938547486,0,0,1.11446488294314,0.956809915773354
"tmo",0.899753515965531,1.60807354502461,0,1.29131951172253,1.66446053946054,2.5878538422708,0,0.795552213149978,1.17151244550696,0,0.428640339593517,0.981343503357286
"todC",1.21525150208331,0.760180221284362,2.44793388429752,1.52610487749027,0,1.52918636134184,0,0,0,10.1314989358468,2.02629978716935,1.15976959487679
"todF",0.646827412399183,1.07896547537135,0,3.24912651336638,2.79199832425639,1.08522903062969,0,1.33447468012254,0,0,1.4380192037976,0.823062293138369
"tonB",0.908824057926334,1.41045486840713,0.973274917853231,1.50246469866512,1.34073585622639,0.984364370295779,1.52943201376936,1.70886258521717,1.25821646470971,2.30182075650908,1.38109245390544,1.62487512948315
"trxA",0.431218274932789,0,0.868621700879765,0,0,0,0,0,0,0,0.719009601898802,0
"TTSS",1.01906740309229,1.49990716307228,1.08675091724419,1.50557431860026,0.776250655174422,1.05603004325849,0.569250480461243,1.48407946488965,1.09271115993474,1.99904014877694,0.899568066949623,0.572083656665682
"ureC",1.01073356636685,1.03335067478655,1.35730968218773,1.52858634883578,0.844409249287298,1.14875463242265,1.85770034843206,1.21079166098924,1.18865653007536,1.44971041683661,1.44971041683661,1.74248309864416
"usp",0.703566659100866,0.880208677276629,0,0,0,0,0,0,0,0,0,0
"Van",0.303812875520829,0,1.22396694214876,0,0,0,0,0,0,0,1.01314989358468,0
"vanA",1.19355058240326,1.72548843878831,1.06854256854257,1.73200791651673,1.03038033395176,1.73550515612605,0.503741496598639,1.47745411013567,1.45044398015148,1.76899187768753,1.14984472049689,1.21499671844235
"vdh",1.17950881084557,1.63960439884862,3.16791443850267,1.31663950214847,3.39419404125286,0.659649018618048,0,1.62230255230584,0,0,0.437045052134566,2.5014638320872
"xenA",1.0355312095217,1.41329280576811,1.51702944942382,1.41863270301912,0,0.947664787310435,0,1.16531591785349,2.57402734505755,0,0.941801309529417,0.359365226581541
"xlnB",1.0171126702219,0.818020020729911,0.731719367588933,0,1.41117306606437,1.46269999780524,0,0.899319893126063,1.98647762499006,0.605687436382143,0.847962410935001,0.554672414941075
"xlnD",0.78633920723038,0,3.16791443850267,5.9248777596681,0,1.97894705585414,0,0,3.58344983331541,13.111351564037,1.3111351564037,1.50087829925232
"xylA",0.903227467764625,0.847498219675133,0.90970515970516,0.680560283205119,0.87721568971569,1.59118040301786,0.857722007722008,0.559036690321607,0.617418721280696,0.753016812799421,1.12952521919913,0.258597274533339
"xylB",0.687128185757388,0.625194948346017,0.754970263381478,2.51022858353539,0,1.25764859624375,0,0.773247010912129,0.569333151087495,3.12466789610227,1.45817835151439,0.715371899643629
"xylC",1.45301810031701,1.45425781463095,2.34150197628458,4.37925747453729,0,1.46269999780524,0,0,0,4.84549949105715,1.45364984731714,1.66401724482322
"xylG",1.72487309973116,0.539482737685676,0,0.541521085561063,1.39599916212819,1.62784354594454,0,0.667237340061272,0.982558825263903,0,0.719009601898802,3.70378031912266
"xylJ",1.82287725312497,2.0271472567583,2.44793388429752,0,0,2.03891514845578,0,0,3.69203922220376,3.37716631194892,0,2.31953918975359
"ZitB",1.26111004933174,1.57773253474113,1.01612349914237,0.633477496316715,1.63305562362166,0,0,0.780541794033941,0,0,1.26165835804884,0
"ZntA",1.0105223073479,1.22810973114623,0.87237384645592,0.725147026021294,0.934686264059914,1.16257796801799,2.1933970996606,1.07219131966649,0.789442511875101,0.722115474909165,1.39608991815772,1.43280390554973
