"AcanQuad_1","ArioFeli_2","ChaeFabe_1","ChilShoe_1","ChilShoe_2","GimnMicr_1","GimnMicr_2","HaemBona","OpsaBeta_1","OrthChry_2","PrioPunc_1","SphoSpen_1","SphoTest_1","SphoTest_2","SphoTest_3","SynoFoet_2","SynoFoet_3","UrobJama_1","Sdmt_A","Sdmt_B","Sdmt_C","Wtr_A","Wtr_B","Wtr_C"
4614.8659,3869.0699,5402.9732,0,0,0,0,0,4820.5662,9059.1298,12145.9133,5497.3284,4325.5306,0,9741.2543,8424.6283,4800.2898,4122.4748,0,5019.7588,15012.106,7031.2682,4144.5718,3751.3896
6695.78293333,5606.75856667,6831.72376667,2967.972,2584.458,3502.3185,3016.62,4979.4494,4350.0971,5974.80855,3664.1417,5520.84105,6213.0403,7053.0206,6428.66715,3404.1057,6330.1648,4152.3277,8592.88876667,6358.91746667,35827.89336667,11214.86773333,14810.11816667,19925.30396667
6286.9403,5773.3264,13141.9724,17670.3789,66503.3674,7871.5825,61247.4913,9412.5698,34516.5694,64862.0949,6502.4953,87837.6996,10012.4088,2412.3627,2272.6404,10168.8169,7311.0806,5072.0664,20074.2781,7176.1577,12235.9083,5810.126,6543.5241,4993.291
0,2933.2095,0,0,0,0,0,0,0,0,0,0,0,3112.9434,0,0,0,0,0,3701.5061,0,0,0,0
7184.2582,3470.2628,0,6069.1119,5928.8622,4372.4776,7442.833,9365.2749,5272.959,9113.2219,7578.8804,5053.4668,5350.6819,3241.4994,4526.731,3943.1493,5376.6676,5197.7013,0,2953.8256,4517.9553,0,2927.2089,3307.1065
0,0,0,0,0,2181.3907,0,0,0,0,0,0,0,2131.1107,0,0,0,0,0,0,0,0,0,0
3162.4843,6303.0442,0,2613.2274,0,2170.3463,3004.5174,2380.5503,0,0,5596.1268,2616.7858,4367.3554,2703.7858,3374.4465,0,2356.2629,2269.8481,0,3379.4223,2112.3277,2155.6257,2273.6886,2166.8593
4216.6316,0,0,0,0,0,0,0,0,0,3310.7094,0,0,0,0,0,0,2589.4828,0,0,0,2275.9862,0,0
0,3721.7233,0,0,0,10475.023,0,0,0,5153.7387,4251.6346,0,0,5434.9372,6193.167,7645.2857,5902.697,84620.1456,0,0,0,6632.3754,6943.8764,4055.9777
0,6058.8712,4709.1678,0,0,7666.0059,0,0,0,2795.9157,0,0,0,5833.8718,0,11183.116,0,5829.9946,11732.7067,26082.5228,18181.4375,8714.1258,6370.7914,7726.0763
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10739.8781,11385.3434,23906.4629,13825.8916,26137.7493,7622.7274,10065.7541,19263.7666,14885.3751,18206.7413,21255.9394,28124.1499,18551.7682,7947.6059,10416.6336,13156.8035,16321.2208,11770.4927,0,3570.9279,8728.0234,2233.2274,7440.5869,7888.2835
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232.571,0,3332.3324,0,0,0,0,0,0,0,0,0,4033.4419,0,0,0,2829.3507,0,0,0,0,0,0,0
0,0,5084.4257,0,0,0,0,0,0,0,8717.5554,0,4077.2958,7779.12,3769.4857,0,8477.0697,0,5024.3347,8337.6468,5294.7862,7438.7297,4509.5545,3280.4342
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3078.9205,0,0,0,0,0,0,0,0,0,0,3916.9025,0,0,0,3303.6946,3096.425,0,0
7098.9284,4620.2699,11985.4768,6912.5018,0,4406.46945,7348.4135,0,6635.0399,7564.05875,7958.5546,15761.9784,9693.1048,8360.8996,0,8212.61935,4428.1929,10008.4824,3816.53085,5281.64345,7702.408,3129.2573,3769.4743,5571.9847
0,2385.7111,0,0,0,0,0,0,0,0,0,0,0,2426.5138,25435.0086,2629.0579,0,0,0,0,0,6171.418,3081.8111,13644.4877
2361.1293,0,4677.1217,0,0,2919.3498,5481.0061,3082.7393,2720.9853,0,0,2387.8292,6178.4526,2796.652,5663.1788,2256.3583,4666.0711,0,0,0,2804.6499,2414.6208,2800.8456,0
4569.6782,3297.7522,0,0,0,0,0,0,0,0,0,0,0,0,0,3508.6882,0,0,2190.9549,2728.6248,0,0,2635.7475,3668.7744
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5135.8104,3658.417,7007.6439,2502.5057,0,7048.2235,0,3028.9328,3851.9766,0,0,3956.614,4477.2311,3830.8748,2668.6534,0,9996.4686,0,4244.904,3245.6278,7861.4077,6395.7387,10615.6616,6272.9333
19352.2776,21995.8596,13499.57,0,8858.6816,10626.9476,18716.9856,9164.2904,21487.8612,31847.012,9185.9934,11203.1447,5507.1508,8079.3614,13728.0343,16710.8457,17284.2499,10400.3522,0,8985.7286,6002.3552,8091.8807,15568.4059,13882.9012
0,0,0,0,0,0,0,0,2405.3624,0,0,0,0,0,0,0,0,2972.2007,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8113.1812,3191.1471,2909.0613,3890.8474,4407.9484,5069.108,3780.5713,4612.5623,0,0,3746.3498,0,0,0,9189.3701,3492.5621,0,0,0,4070.0882,2196.8561,0
5060.84805,3743.2256,4368.2839,4273.0093,3279.65455,3764.54825,5434.8076,5407.2459,3459.4493,4252.8357,5531.2636,5542.3217,5846.60625,3319.3952,4728.1345,2898.9654,4716.59045,4370.21215,2667.6778,2891.60865,3449.98345,5120.0479,2852.01945,3156.87375
39247.5307,41752.1541,11104.5986,56551.5889,44838.2123,18958.6256,30115.925,29761.3531,25638.6239,17925.0055,19638.1626,17006.3847,46897.6649,8751.7441,62647.5266,19647.2261,34198.4214,29143.6448,12313.4429,34508.2534,22584.7359,12133.6315,12207.0163,35629.0501
8897.3352,5253.1651,8432.5562,8369.3568,8011.4364,6016.0559,7880.0444,11414.7986,6481.5065,6286.7717,13025.7153,9326.161,9354.3975,3939.713,6939.955,6328.972,8731.9656,7485.006,0,3610.297,4870.9703,0,3350.8187,4931.6763
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10712.7485,10066.1273,25649.3071,11789.052,10716.0018,46921.004,10724.984,11476.9066,7766.1414,8287.7851,17582.409,11369.5928,10746.7142,5782.3661,15441.9807,7842.902,22242.9268,7947.173,0,11958.5789,5526.2198,5541.0043,6971.0824,8485.1792
0,0,0,0,0,0,0,0,0,2517.1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5963.9087,0,0,0,0,0,0,0,0,2761.1366,0,5057.1623,0,0
0,0,0,0,0,0,4866.5528,0,0,5682.5136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46040.3954,32336.7866,90169.9392,50589.1357,33530.171,33567.7489,39599.9944,48465.8754,53831.9756,40774.7754,16915.487,55793.9899,56635.824,25598.8736,45623.5575,10285.9728,76088.6352,19450.4122,9389.8383,23115.5286,32993.5927,29989.3239,38036.572,31278.3412
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6298.2213,8088.5637,37459.4949,4160.0674,6140.0074,5119.2833,4263.2225,0,6350.9426,9393.4907,0,14847.3805,3800.5775,11214.3638,5197.3956,13869.1686,7759.0832,4067.5358,6779.6725,5819.1275,11497.7517,5295.8411,6947.7165,9585.3743
0,2009.5709,0,0,0,2903.1527,0,5020.2137,0,3685.833,0,5417.1977,10325.3972,3934.0681,3548.8833,2271.9945,0,0,0,2182.1747,0,0,2730.4856,2639.4263
0,0,4696.427,0,12371.6707,0,0,9569.8388,0,5210.6965,4053.8769,7233.9269,6164.1221,3134.8984,0,3215.7237,0,0,52379.8875,7396.6858,12433.2526,2428.7263,3532.7228,4130.2851
0,2128.3438,2297.8242,6506.2262,0,2637.4601,0,0,0,0,9569.2609,0,10724.2419,12132.6209,3552.7324,0,2966.3955,0,16437.1878,20267.355,16381.0953,10004.6169,7332.8914,10903.9318
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3876.3574,0,0,0,0,0,0,0,0,0,0,0,3451.2158,0,0,0,0,0,0,0,0,0,2259.094
0,0,0,0,0,0,0,15204.9567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2260.5812,0
0,0,0,0,0,0,0,0,0,3435.9623,0,0,0,2250.4321,2895.1453,2138.0396,0,0,3353.0469,4435.8966,3159.612,2650.7101,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2216.9535,0,28772.4636,0,0,5948.6248,13184.1206,3383.9796,2622.4569,0,3426.3507
5286.1176,74458.9581,0,0,4853.3325,0,0,0,0,0,0,0,0,3164.4231,9358.1874,3198.4065,0,0,10151.16405,0,0,3548.3506,6238.8804,4219.0343
3269.5582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4065.1133,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3605.8158,0,0,0,6995.3491,0,0,0,0,0,0,2468.9588,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3857.6066,28464.9416,8825.455,3761.45,2593.1016,0
0,4738.2864,7065.9321,0,0,0,2066.2317,0,0,3607.5011,4118.1837,2986.0781,0,3079.3347,0,3829.9658,0,0,0,2504.8957,6280.9893,4376.916,0,3786.5819
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2981.7973,0,0,0,0,0,0,0,0,0,0,0,0,2350.8629,2125.2191,0,0,0
0,0,0,0,0,0,0,0,0,2290.0843,0,0,0,3868.8883,0,0,0,0,13989.3269,2551.016,5721.0517,5457.4657,0,2100.4474
0,0,0,0,0,0,0,0,0,0,0,0,2520.749,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2401.8795,0,16850.9376,0,0,0,4160.3883,0,0,0,0
0,2704.716,3199.0422,0,0,0,0,0,0,0,0,0,0,2759.1153,0,0,0,0,0,2801.4161,0,2361.7916,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4334.0411,0,0,0,0,0,0,0,0
5645.219,6072.2036,5659.1352,4282.4008,3679.9897,4284.9538,6063.1016,5065.1858,3921.5458,4761.84,8347.94215,0,4892.6129,3515.35075,5828.03925,0,5029.9022,3987.9261,3987.35855,3531.74835,0,0,2465.0578,3026.8107
0,0,0,0,0,0,0,0,0,0,0,0,0,5742.9565,81229.0682,0,0,0,0,2527.0759,0,2661.9735,0,7134.3401
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2525.2291
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3815.3988,0,0,3789.121,0,0,0,0,4735.3572,0,0,0,0,0,3311.6966,0,0,2596.6509,0,4268.1768,2707.1447,2490.7239
0,0,0,0,0,0,0,0,0,2009.4402,0,0,0,0,0,0,0,0,0,0,0,3022.6971,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2651.1096,0,0,0,0,0,0,0,2187.0579,0,0
7109.7951,7519.8512,0,7903.8905,2563.898,0,0,0,0,0,0,0,0,6791.2783,6725.3504,0,3319.9078,5235.3219,2732.9834,2936.3181,2698.1895,4224.6811,8489.8903,6055.8077
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4415.5774,3878.7367,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4674.4794,0,0,0,0,0,8497.9245,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8382.1698,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7108.2788,0,89064.5282,0,0,0
0,0,3954.3533,0,0,0,0,0,0,0,0,4328.5554,0,4387.9681,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3431.3135,0,0,0,5706.5271,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2887.6187,3966.8208,13529.49,3895.7963,0,3433.3744,0,2460.8793,0,7802.6966,0,6777.4123,7932.7604,6073.1909,0,0,8917.8054,0,2658.9251,5239.3311,3702.026,4212.5334,0,2160.9002
0,0,0,0,0,0,0,0,0,0,3804.9645,0,6547.1905,0,11283.6468,0,0,0,0,15357.83745,0,2366.5671,3578.7049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3758.5491,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011.135,0,5353.2108,0,0
41912.1848,9785.1287,0,17575.84253333,34514.0089,0,22272.9153,11412.5329,0,5303.4769,14292.0998,4811.20715,0,4400.45426667,0,7275.10386667,23234.1202,21332.8751,5718.01686667,9951.8233,4622.0446,5105.92823333,0,0
0,0,0,0,0,0,0,0,0,2346.2404,7801.7518,0,3962.3981,4004.173,0,3962.4814,3144.6605,0,7832.6954,9776.7683,15694.1432,13109.4421,5611.25,6627.9801
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4287.9502,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2134.1094,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2411.6381,0,0,0,7426.2647,0,0,0,0,0,0,0,4203.943
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3425.5265,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2367.9456,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2006.0925,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2074.5326,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4432.7777,0,0,0,0,0,0,0,0,0,0,2791.5147,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2214.4042,0,6327.4867,0,0,0,0,0,4357.9261,0,3197.3693
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117.8945,4335.1041,2593.4036,3570.3706,0
0,0,0,0,0,0,0,3809.1851,0,0,3019.8916,0,0,0,0,11307.4566,0,0,0,2093.9392,0,0,2317.7465,6735.9058
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3440.2965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2356.5389,0,18176.9806,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2845.9564,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5883.1341,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,109267.6613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12832.8126,4206.2155,0,8830.1829,4671.0649,0,0,0,0,0,0,0,0,0,6375.1165,0,4031.0381,8401.1239,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3255.9393,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2765.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2658.0392,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3481.6803,0,0,0,5470.6528,2851.3543,0,0,0,0,2021.3341,0,0,0,0,0,3440.4579,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6809.9345,0,0,0,0,0,0,0,3619.0254,0,0,2955.1588,2754.6511,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3149.8453,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6519.0401,7233.7301,9740.0696,5717.9863,9359.4853,15284.9533,5093.5956,0,5078.8298,7248.5559,0,6385.1667,7794.5534,6699.9468,8385.3249,0,7571.4164,0,6741.1446,11218.3929,3433.2057,9556.6704,7084.8381,9728.155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3270.4957,0,0,0,0,8699.9562
0,0,0,0,0,0,0,0,0,16770.5642,0,0,0,0,0,0,0,0,0,0,5845.5224,2504.8333,0,0
0,7541.1975,10953.1205,0,0,0,0,0,3629.3146,4141.0182,0,7248.6203,0,13655.1067,6367.0241,4702.0313,6716.6929,0,19143.0338,32704.311,15315.3296,10361.8036,10332.5845,12335.6995
0,0,2541.7163,0,0,0,6924.1894,0,0,0,0,0,0,2469.4091,0,0,2735.6405,0,8035.2267,6198.1335,2468.8129,2354.051,5113.4566,3457.6703
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2668.3645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3622.7023,0,12361.2584,2130.362,4508.33,13113.7415
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3398.7688,0,0,3489.5072,0,0
0,0,3579.9955,0,0,0,0,5447.6008,0,3686.8907,0,0,6928.5089,5175.0678,0,0,2222.8721,3176.648,6858.24705,12191.5245,6039.65555,2619.4568,4177.75265,3182.18425
0,0,0,0,0,0,0,0,0,0,0,0,0,3536.1481,0,0,0,32132.671,2653.4697,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2664.0531,0,0,0
0,2511.9756,0,0,0,0,0,0,0,0,0,0,0,2235.3446,0,0,0,0,2494.3022,2620.9854,0,2131.4778,0,0
0,0,0,0,0,0,0,0,0,0,0,3066.4721,0,2406.5618,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18778.6885,13470.8988,27447.5892,20848.0716,28563.6864,14394.14,22684.6259,30634.4564,22800.5698,21105.4166,28018.2505,30458.2241,27595.4854,17177.5285,16078.3903,16627.9212,22646.8353,19923.619,2673.8793,8222.3612,11510.9572,3766.608,7284.7227,11184.5586
0,0,0,0,0,0,0,0,5433.5246,0,0,0,0,0,0,0,0,0,0,9940.6472,0,6005.8355,4215.7191,5257.065
0,0,0,0,0,0,0,0,0,0,2865.3606,0,0,8018.6732,2234.057,0,0,0,3140.0843,9553.6156,10534.2696,5767.704,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225.9435,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4172.6028,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4073.059,2161.0595,6918.7682,5162.091,3347.8789,2973.6297,3954.2736,2107.3477,3562.9402,7041.7746,0,3933.8417,3368.4556,3146.162,3033.2247,0,5537.9148,2012.6322,0,2347.3128,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2884.6754,0,0,0,0
0,0,48612.8998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2820.4612,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192.3138,8977.961,5404.8738,2455.9269,0,7252.2226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021.1764,0,0,0,0,0
0,0,3638.9356,0,0,0,0,0,0,0,2863.3438,0,0,0,0,0,3279.0572,0,3149.8562,0,0,2492.0961,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2389.7693,0,3991.1177,2028.1492,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3709.2175,0,0,4064.874,5117.9163,4752.8119,0,0,2354.277
0,0,0,0,0,4267.3714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4022.303,0,0,0,0,0,0,0,0,3896.4252,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6980.8607,0,0,0,0,0,4245.7716,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2729.5757,0,0,0,0,0,2291.0158,0,0,0,0,0,2896.4839,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2948.885,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2770.649,9324.4684,4481.0235,2662.9369,0
0,0,0,0,0,0,0,0,0,0,4086.7953,0,0,3406.0313,0,0,0,28926.7404,47279.8359,18159.2004,6465.5049,6275.8203,3268.3009,2872.2679
0,0,0,0,0,0,0,0,0,0,0,12930.8416,0,0,0,4301.1914,0,0,0,2029.9927,0,3372.7889,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10525.7302,2115.7378,0,3120.8554,2286.95,0,0,0,0,0,0,0,0,0,2254.6935,0,2372.6648,4414.2496,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3378.2838,0,0
0,2034.831,5256.2489,0,0,0,0,0,0,2679.3218,0,3253.9319,0,3660.6981,0,0,2979.2255,0,0,0,0,0,0,5355.796
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2293.5614,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2854.1806,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2640.6784,0,0,0,0,2552.0541,2866.5155,0,5055.857,4172.9982,2745.7154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4677.6458,3713.6384,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2649.1333,4687.24485,0,0,0,0
0,0,2499.8002,0,0,3074.488,0,0,0,0,0,0,0,0,0,8952.8946,0,0,0,7319.3128,0,2721.6801,2481.5076,0
0,2044.4836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2344.2672,11036.0356,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3684.578,0,0,0,0,0,0,2954.0555,0,2173.1028,2162.287
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3642.9055,0,0,0,3207.5121,0
0,0,0,0,0,4157.9497,0,0,0,0,0,0,0,0,0,2622.0035,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5657.1784,0,3710.0707,0,0,0,0,2075.671,2644.0153,0,0,0,2914.144
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279.715,0,0,0,0,6325.3408
0,0,0,0,0,0,0,0,0,0,0,0,0,3402.5716,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17333.044,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4305.1753,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2006.0145,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171.6471,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808.3268,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2432.5137,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
